lat,lon
34.0721769,-118.3796911
34.0719809,-118.3796268
34.0720436,-118.3799547
34.0721853,-118.3802202
34.0722925,-118.3799513
34.0722886,-118.3786236
34.0718548,-118.3772383
34.0718031,-118.37708
34.0716582,-118.37697
34.0716432,-118.3768661
34.0705534,-118.3765241
34.0718919,-118.3767932
34.0721314,-118.3773238
34.0723364,-118.3778334
34.0724273,-118.3783845
34.0724825,-118.3784382
34.0722871,-118.3794399
34.0722663,-118.380549
34.0721967,-118.3806821
34.0720376,-118.3804883
34.0721773,-118.380737
34.0722857,-118.3809979
34.0719941,-118.380678
34.072174,-118.3812869
34.0722837,-118.3815449
34.0724375,-118.3812851
34.072438,-118.3807335
34.0719752,-118.3817406
34.0721751,-118.3818022
34.0722807,-118.3820705
34.0721735,-118.3826056
34.0722801,-118.3826136
34.072429,-118.3823367
34.0724362,-118.3817989
34.0719791,-118.3828027
34.0721724,-118.3828671
34.0722823,-118.3828543
34.072264,-118.3831152
34.0721718,-118.3833412
34.0722579,-118.3836838
34.0719857,-118.3836899
34.0721907,-118.3839219
34.0724334,-118.383938
34.0724895,-118.3836986
34.0722784,-118.3842001
34.0724284,-118.3844757
34.0722779,-118.38475
34.0724273,-118.384974
34.0722757,-118.3852348
34.0724934,-118.3857598
34.0722773,-118.3857183
34.0722762,-118.3861655
34.0724662,-118.3867496
34.0722379,-118.3867194
34.0724256,-118.3869246
34.0722757,-118.3871653
34.0722729,-118.3876481
34.0724767,-118.3877044
34.0722723,-118.3881624
34.0724256,-118.3879137
34.072274,-118.3886412
34.0724834,-118.3886922
34.0722718,-118.3892199
34.0722573,-118.38958
34.0724762,-118.3898495
34.0724268,-118.3899179
34.0722468,-118.3896417
34.0721468,-118.3898462
34.2573205,-118.4539173
34.2573201,-118.4538101
34.2573202,-118.4538317
34.2683873,-118.4364799
34.2676895,-118.435788
34.1041875,-118.2641701
34.1052304,-118.2643442
34.1001397,-118.2611861
34.1004738,-118.2609395
34.243631,-118.4668979
34.1016262,-118.3083879
34.1016261,-118.3084563
34.101626,-118.3085878
34.1016259,-118.3087638
34.1016258,-118.3088506
34.0620513,-118.3296713
34.061863,-118.3303258
34.0618558,-118.329837
34.0618452,-118.3293213
34.0620486,-118.3292958
34.0618091,-118.3267678
34.0617991,-118.3263588
34.0617841,-118.32588
34.0620019,-118.3264942
34.0620119,-118.3269703
34.0618197,-118.3275953
34.0618197,-118.3273217
34.0620186,-118.3274612
34.0620263,-118.3278716
34.0620336,-118.3283456
34.0620413,-118.3288258
34.0618414,-118.3290222
34.0618319,-118.3285072
34.0618202,-118.3280607
34.272372,-118.4610541
34.265173,-118.5441189
34.2650698,-118.5418324
34.2650705,-118.543607
34.2651792,-118.5413899
34.2650217,-118.5445259
34.265069,-118.5427465
34.265179,-118.542283
34.2651806,-118.5431836
34.2670146,-118.5416373
34.2653241,-118.5411767
34.2649828,-118.541321
34.2660356,-118.5414028
34.2656083,-118.5413875
34.2664911,-118.5415725
34.2659803,-118.5418231
34.2679014,-118.5425158
34.2678874,-118.5437413
34.2684965,-118.5423962
34.26789,-118.5432001
34.2678896,-118.5443557
34.2680238,-118.5419616
34.2692683,-118.5449789
34.2670236,-118.545003
34.2684229,-118.5447543
34.2689819,-118.5447458
34.2669628,-118.5435589
34.2692466,-118.5428449
34.2687113,-118.5427584
34.2688654,-118.543908
34.2687627,-118.5433244
34.2697285,-118.5431563
34.2689659,-118.544536
34.2675671,-118.5449737
34.2669662,-118.5428575
34.266745,-118.5447434
34.2678675,-118.544752
34.2681361,-118.544977
34.2669525,-118.5442018
34.2672796,-118.5447687
34.269558,-118.5447606
34.2669641,-118.5422365
34.2686936,-118.5449819
34.2697261,-118.5436946
34.2659844,-118.5449765
34.2662546,-118.5437019
34.2675583,-118.5416816
34.2649424,-118.5449896
34.2657234,-118.5447432
34.2665016,-118.5449693
34.2651978,-118.5447503
34.265457,-118.5449745
34.2659615,-118.5436628
34.2659643,-118.5430769
34.2659639,-118.5424155
34.2662361,-118.544747
34.2659608,-118.5444015
34.23545,-118.5646245
34.2644276,-118.538061
34.2644428,-118.5394026
34.2646197,-118.5384515
34.2644395,-118.5373654
34.2644466,-118.538756
34.2644256,-118.5404486
34.2640901,-118.5359803
34.2646183,-118.5402415
34.2646149,-118.5377162
34.2646327,-118.5359198
34.2646163,-118.5390877
34.2646182,-118.5318917
34.2644304,-118.5316037
34.2646458,-118.5277759
34.2644298,-118.528836
34.2644081,-118.5282907
34.2646154,-118.5350898
34.2644177,-118.5353472
34.264653,-118.5271086
34.264643,-118.5264197
34.2644265,-118.5334559
34.2646183,-118.5325132
34.2643566,-118.5271643
34.2646247,-118.5337916
34.2646266,-118.5299478
34.2646311,-118.5356525
34.2646155,-118.5285203
34.2644871,-118.5260829
34.2644199,-118.5359149
34.2645008,-118.5259908
34.2644331,-118.5328296
34.2648516,-118.5261698
34.264618,-118.5292834
34.2646171,-118.534411
34.264741,-118.5258782
34.2646788,-118.5273252
34.264634,-118.5264777
34.2646764,-118.5273844
34.2643602,-118.5318198
34.2644343,-118.530269
34.2646211,-118.5277753
34.2644194,-118.5267288
34.26462,-118.5312766
34.2644315,-118.5340947
34.2644292,-118.5309442
34.2644211,-118.5267612
34.2648541,-118.526591
34.2644159,-118.5270988
34.2646197,-118.5273899
34.26443,-118.5296123
34.264607,-118.5306097
34.2646203,-118.5331453
34.1401522,-118.2278894
34.1253518,-118.2636702
34.135173,-118.3576883
34.1354994,-118.3586024
34.1357245,-118.3590316
34.1341724,-118.3544418
34.13428,-118.354922
34.1344284,-118.3553733
34.1361456,-118.3598682
34.1353306,-118.3581494
34.1350144,-118.3571764
34.133704,-118.351425
34.1359313,-118.3594432
34.1363782,-118.3603241
34.1347246,-118.356296
34.1348739,-118.3567592
34.1345795,-118.3558508
34.1340497,-118.3539518
34.1410846,-118.3435852
34.1432453,-118.3427722
34.1423003,-118.3444522
34.1412102,-118.3430463
34.1415086,-118.3422009
34.1428465,-118.3434392
34.1413417,-118.3424825
34.1413132,-118.3443726
34.1410415,-118.3441193
34.1428288,-118.3435528
34.142333,-118.3444772
34.1426592,-118.3437852
34.1429907,-118.3430047
34.0552923,-118.4267233
34.0512736,-118.4301116
34.0582038,-118.4247896
34.057959,-118.4351925
34.0584565,-118.4419719
34.0582128,-118.4418765
34.0544942,-118.4240498
34.0557107,-118.4243302
34.0548925,-118.4241921
34.0540997,-118.4284976
34.0542469,-118.4282879
34.0543132,-118.42705
34.0495531,-118.4259434
34.0494067,-118.4258042
34.0496191,-118.4258403
34.0495137,-118.4257051
34.0523201,-118.2431789
34.0522326,-118.2431771
34.0532259,-118.4171787
34.0543218,-118.4179654
34.048037,-118.4142924
34.0544795,-118.4180321
34.0544084,-118.4181924
34.0542007,-118.4181043
34.2213033,-118.4162958
34.2207635,-118.4163531
34.2215664,-118.432944
34.2213956,-118.4329243
33.994645,-118.4519223
34.3231241,-118.4697283
34.0408377,-118.4624248
34.0406798,-118.4627914
34.040587,-118.4630086
34.0404817,-118.4630611
34.0403811,-118.4629471
34.0403883,-118.4628425
34.0406022,-118.4626031
34.30919,-118.4332422
34.3085591,-118.432618
34.19,-118.6642245
34.2293072,-118.4656722
34.2292585,-118.4657959
34.2290741,-118.4655059
34.2288434,-118.4650489
34.2287721,-118.4656271
34.2289645,-118.465904
34.2293625,-118.4659442
34.2286204,-118.4653544
34.2296973,-118.465673
34.2297069,-118.4663496
34.2286607,-118.4645684
34.3183164,-118.4640538
34.3184891,-118.4640628
34.1935834,-118.5097309
34.1937778,-118.5095889
34.1936845,-118.5094228
34.2201527,-118.5886927
34.0567826,-118.2329932
34.0567228,-118.2327768
34.0565632,-118.2321719
34.056613,-118.2323516
34.0566662,-118.2325459
34.0564617,-118.232034
34.056587,-118.2322428
34.0565754,-118.2322008
34.0560983,-118.2333205
34.056208,-118.233407
34.0563253,-118.2333421
34.0566324,-118.2332847
34.0568773,-118.2331516
34.0563173,-118.2313041
34.0562869,-118.2312025
34.0563757,-118.2315035
34.0564217,-118.2316766
34.0543447,-118.234969
34.0545783,-118.2349181
34.0547968,-118.2348726
34.0565271,-118.2345012
34.0567432,-118.234456
34.0569612,-118.2344104
34.0569376,-118.2342632
34.0571551,-118.234217
34.0573708,-118.2341712
34.0545599,-118.2347734
34.0543421,-118.2348219
34.0543218,-118.2347945
34.0543431,-118.2346287
34.0543459,-118.2344401
34.0547753,-118.2347295
34.0569459,-118.2335434
34.0571892,-118.2334918
34.0543669,-118.2340936
33.9441935,-118.3975826
33.9452151,-118.3991183
33.9451592,-118.3987891
33.9450934,-118.3994096
33.9446245,-118.3993552
33.94462,-118.3989857
33.9446931,-118.3994916
33.9449674,-118.3995805
33.9441747,-118.3978454
33.9442726,-118.3983206
33.944198,-118.3980913
33.9441593,-118.4017254
33.944494,-118.4029016
33.9450438,-118.4019362
33.945237,-118.4019116
33.9451368,-118.4016692
33.9449718,-118.401649
33.9446411,-118.4016002
33.9441101,-118.4015219
33.9443322,-118.4015547
33.9438457,-118.4014829
33.9435612,-118.4014409
33.9434798,-118.4014289
33.9433149,-118.401397
33.9435726,-118.4023667
33.9435815,-118.4022613
33.9438915,-118.4034715
33.9441844,-118.4035115
33.9440738,-118.4047501
33.943726,-118.4047552
33.9437977,-118.4047042
33.9436921,-118.4048724
33.9437276,-118.4049576
33.9439094,-118.4047206
33.944736,-118.4027459
33.9447591,-118.40244
33.9446474,-118.4021065
33.944487,-118.4018766
33.9438286,-118.4055364
33.9437562,-118.4053354
33.9439909,-118.4051633
33.9442425,-118.3987365
33.9436538,-118.3985999
33.9438738,-118.3986201
33.9438663,-118.3981281
33.943814,-118.3984327
34.1242785,-118.2974603
34.1241543,-118.2974569
34.1810673,-118.6236105
34.1815425,-118.6232219
34.1827029,-118.6235099
34.1862659,-118.6232573
34.1865704,-118.6231387
34.1905521,-118.6232536
34.1817381,-118.6235039
34.1936858,-118.5967358
34.1939003,-118.5792861
34.174981,-118.6431573
34.1570445,-118.6348021
34.1578324,-118.6354054
34.1581975,-118.6356638
34.1585303,-118.6359806
34.1583018,-118.6361102
34.1585024,-118.6363654
34.1580688,-118.6358797
34.1578714,-118.6357089
34.1576132,-118.6355432
34.1573419,-118.6353724
34.1570998,-118.635185
34.1568684,-118.6349522
34.156572,-118.6347273
34.1566638,-118.6345047
34.1561133,-118.6344523
34.1560982,-118.634392
34.1615874,-118.6382178
34.1613723,-118.6382392
34.1609784,-118.6382334
34.1612958,-118.6379335
34.1615648,-118.6379033
34.1618597,-118.6381672
34.163508,-118.6381993
34.1642598,-118.6387774
34.1638941,-118.6384762
34.1650473,-118.6398037
34.1670849,-118.6416044
34.1687587,-118.6427753
34.1700336,-118.6439189
34.1703655,-118.6442125
34.1706954,-118.6445089
34.171013,-118.6447961
34.1836174,-118.6561217
34.1827762,-118.6567257
34.1834041,-118.6558755
34.1829245,-118.6559355
34.1854119,-118.6479191
34.184475,-118.6557312
34.1842648,-118.6584778
34.1844966,-118.6579675
34.1839358,-118.6593691
34.1838887,-118.6597983
34.1841,-118.6588401
34.1838922,-118.6602705
34.1839561,-118.6607495
34.184023,-118.6612422
34.1840819,-118.6617369
34.1841335,-118.66223
34.1841114,-118.6632461
34.1841476,-118.662745
34.1840853,-118.6637239
34.1840444,-118.6642072
34.1840444,-118.6646663
34.1841264,-118.6651296
34.1842618,-118.6655903
34.1844094,-118.6660529
34.1845325,-118.6664613
34.1841037,-118.6659322
34.1839541,-118.6654394
34.1842412,-118.6663633
34.1741477,-118.6484921
34.1742991,-118.6486718
34.1745743,-118.6490105
34.1751803,-118.6497444
34.1746036,-118.6486454
34.1754861,-118.6501131
34.1751836,-118.6493609
34.175491,-118.6497261
34.1758072,-118.6501028
34.1761159,-118.6504761
34.1764215,-118.6508495
34.1769969,-118.6516866
34.1772124,-118.6521641
34.1767239,-118.6512427
34.1764089,-118.6512324
34.1778566,-118.653878
34.1783178,-118.6552613
34.183848,-118.664963
34.1838008,-118.6644393
34.1838302,-118.6639578
34.1839209,-118.6624778
34.1838845,-118.662033
34.1838287,-118.6615657
34.1837745,-118.6610514
34.1837049,-118.6605939
34.1836548,-118.6600346
34.1836823,-118.6594959
34.1837912,-118.6590139
34.1839636,-118.6585419
34.1842141,-118.6580512
34.1843199,-118.6578002
34.1845805,-118.6567485
34.1845068,-118.6572075
34.1845905,-118.6563161
34.1845745,-118.6560699
34.1845055,-118.6551097
34.1847426,-118.6553469
34.1847662,-118.6556276
34.1852909,-118.6556527
34.1857155,-118.6555948
34.1861237,-118.6555495
34.1865347,-118.6554953
34.1869468,-118.655444
34.1873695,-118.6554019
34.1877745,-118.6553392
34.1886082,-118.6553136
34.1890197,-118.6554076
34.1894288,-118.6555694
34.1898094,-118.6557878
34.1898453,-118.6561292
34.190385,-118.6564623
34.1903326,-118.6560333
34.1905787,-118.6565664
34.1871749,-118.6556844
34.1875867,-118.6556399
34.1880012,-118.6555914
34.1883938,-118.6555679
34.1887788,-118.6556185
34.1891508,-118.6557261
34.1895099,-118.6559122
34.151072,-118.6304746
34.1507102,-118.6303458
34.1594492,-118.6367856
34.1589886,-118.6378359
34.1596933,-118.6362159
34.1602499,-118.6372082
34.159754,-118.6378398
34.1579064,-118.6349457
34.1570454,-118.634506
34.1572766,-118.6346793
34.1574903,-118.6348477
34.1582219,-118.6354679
34.1585924,-118.6355513
34.15891,-118.6354104
34.1592417,-118.6353157
34.159584,-118.6352955
34.1564679,-118.634116
34.1522426,-118.6289652
34.15212,-118.6286081
34.1519545,-118.6280316
34.1517595,-118.627375
34.1516563,-118.627047
34.1514566,-118.6263847
34.1513755,-118.6261378
34.1511772,-118.6254641
34.151009,-118.6248836
34.1507651,-118.6240229
34.1506257,-118.623593
34.1503718,-118.6227566
34.1502592,-118.6223614
34.1501017,-118.6216068
34.1500455,-118.6211639
34.1499905,-118.6204919
34.1499811,-118.6200757
34.1499919,-118.6192474
34.150012,-118.6184321
34.1500394,-118.6175997
34.150024,-118.6172014
34.1594851,-118.6357486
34.1591599,-118.635977
34.1597371,-118.6353993
34.1608761,-118.6327292
34.1637002,-118.6242993
34.163712,-118.6245886
34.1660786,-118.6407214
34.1680525,-118.6421391
34.168394,-118.642433
34.1685778,-118.6426107
34.1690737,-118.6430585
34.1693952,-118.6433474
34.1697032,-118.6436143
34.1688243,-118.6407336
34.1554042,-118.6335641
34.1642756,-118.6233924
34.1642769,-118.6232223
34.1703789,-118.6556559
34.1702081,-118.655218
34.1699392,-118.6550442
34.1700798,-118.6555402
34.1701147,-118.6547503
34.1700776,-118.6542607
34.1698516,-118.6535122
34.1700732,-118.653761
34.1700726,-118.6532576
34.1700708,-118.6527608
34.1698401,-118.6530037
34.1698535,-118.6540156
34.1698399,-118.6545732
34.170118,-118.6512569
34.1702155,-118.650027
34.1700586,-118.6504798
34.1703753,-118.6503425
34.170508,-118.6498764
34.1705813,-118.6493625
34.1703815,-118.6490832
34.1704073,-118.6485925
34.1704315,-118.648142
34.1705997,-118.6470905
34.170766,-118.6466077
34.1710204,-118.6461593
34.1712499,-118.6457572
34.1713558,-118.542714
34.1713213,-118.5426208
34.1715045,-118.542469
34.1715373,-118.5425775
34.1701287,-118.5396747
34.169966,-118.5392431
34.16979,-118.538797
34.1696004,-118.5383214
34.1694269,-118.5378866
34.1692091,-118.5373644
34.1690723,-118.5370203
34.1689485,-118.5367104
34.1687099,-118.5362577
34.1682516,-118.534984
34.1680452,-118.5344975
34.1683179,-118.5345769
34.1681437,-118.5341234
34.167846,-118.5339881
34.1676383,-118.5334772
34.16743,-118.5329723
34.1670734,-118.5320659
34.1671661,-118.531721
34.1673397,-118.5321599
34.1675273,-118.532618
34.1668487,-118.5315042
34.1662042,-118.5299105
34.1685703,-118.6102437
34.1684978,-118.6096692
34.1684833,-118.6091999
34.1684744,-118.6087238
34.1684632,-118.6082289
34.1684476,-118.6076248
34.168423,-118.6070597
34.1684141,-118.6066039
34.1684096,-118.6060901
34.1683722,-118.6050282
34.1683588,-118.6044034
34.168344,-118.6039277
34.1683348,-118.6036954
34.16832,-118.6032531
34.1682876,-118.6022334
34.1682802,-118.6020168
34.1682387,-118.6014125
34.1681925,-118.6008832
34.1681804,-118.6004934
34.1681342,-118.5998858
34.1681296,-118.5996759
34.1680548,-118.5991208
34.1682959,-118.5992325
34.1683551,-118.5997217
34.1682248,-118.5987098
34.1679513,-118.5986059
34.1678432,-118.5980654
34.1677452,-118.5976209
34.1676898,-118.5972825
34.1676057,-118.5968324
34.1675114,-118.5963119
34.1674261,-118.5958393
34.1673433,-118.5954195
34.1672266,-118.5948475
34.1675749,-118.5954073
34.1673746,-118.5943632
34.1674481,-118.5947609
34.1671403,-118.5943943
34.1670649,-118.5939601
34.167279,-118.5938701
34.1669739,-118.5935269
34.1666201,-118.5916021
34.1663987,-118.5896624
34.1666468,-118.5895603
34.166588,-118.5890094
34.1662244,-118.5877577
34.1664918,-118.5875855
34.1662253,-118.5872434
34.1662522,-118.586481
34.1663175,-118.5859546
34.1664758,-118.5852185
34.1663728,-118.5856968
34.1667331,-118.584219
34.1666205,-118.5846651
34.1668612,-118.5836907
34.1670697,-118.582853
34.1671651,-118.5835008
34.1673128,-118.5818295
34.1671834,-118.5823336
34.1674392,-118.5813163
34.167559,-118.5808318
34.1676979,-118.5814263
34.1675575,-118.5819316
34.1676796,-118.5803577
34.1666075,-118.5857692
34.1668381,-118.5848006
34.1677578,-118.5800525
34.1678405,-118.5796749
34.1680427,-118.5787752
34.1679278,-118.5792495
34.1681998,-118.5783643
34.1683239,-118.5779278
34.1684627,-118.5774747
34.1681198,-118.579748
34.1683148,-118.5789383
34.1686976,-118.5776271
34.1690474,-118.5765815
34.1684291,-118.5784999
34.1689687,-118.5760988
34.1686311,-118.5770255
34.1687937,-118.5765856
34.1696886,-118.5740098
34.1694154,-118.5747671
34.1700455,-118.5730669
34.170255,-118.5724783
34.1704257,-118.5720208
34.1712332,-118.5705822
34.1711803,-118.5707244
34.1713177,-118.5710925
34.1712351,-118.5710898
34.1712033,-118.569966
34.1713902,-118.5701234
34.1717162,-118.5685699
34.1718537,-118.5688475
34.1719888,-118.5684125
34.1718512,-118.568124
34.1719702,-118.5676254
34.1720494,-118.5672089
34.1721085,-118.5666057
34.1724354,-118.5628315
34.1723993,-118.5632769
34.1723772,-118.563625
34.1723276,-118.5641011
34.1722854,-118.5645966
34.1722284,-118.5653051
34.1726705,-118.5582085
34.1728345,-118.5558067
34.1725437,-118.5527858
34.1727654,-118.5530814
34.1725281,-118.5522442
34.1725154,-118.551803
34.1727345,-118.5521082
34.1724746,-118.5503943
34.172701,-118.5506618
34.1727104,-118.5511459
34.1724896,-118.5508844
34.172499,-118.5513431
34.1727148,-118.5515892
34.1727473,-118.5524789
34.1726886,-118.5501888
34.1724459,-118.5490987
34.1724135,-118.5482019
34.1724145,-118.5476706
34.1723935,-118.547049
34.1723717,-118.546484
34.1723297,-118.545653
34.1722741,-118.5452569
34.1724334,-118.544948
34.1723537,-118.544607
34.1720375,-118.5446579
34.1658814,-118.5290315
34.1658019,-118.5289938
34.2212945,-118.5054101
34.2211611,-118.4926841
34.1668486,-118.6234665
34.2010109,-118.5444384
34.2012309,-118.5445443
34.2012268,-118.5444441
34.2012672,-118.5314275
34.2009992,-118.5314636
34.2010023,-118.5313533
34.2010244,-118.5357306
34.2012395,-118.5364202
34.2014447,-118.5359323
34.2014961,-118.5359296
34.201236,-118.5389121
34.2012325,-118.5387934
34.2010213,-118.5389424
34.2010062,-118.5277855
34.2010062,-118.5276633
34.2010069,-118.5275378
34.2012734,-118.5270927
34.2012747,-118.5269178
34.2012744,-118.5271477
34.2010946,-118.3793574
34.2010943,-118.3792815
34.2013168,-118.3786708
34.2010867,-118.4483599
34.2010876,-118.4482595
34.201318,-118.4492175
34.2013183,-118.4494104
34.2010897,-118.4481167
34.2010877,-118.4477251
34.2010889,-118.4484818
34.2013232,-118.4097997
34.2013232,-118.4097065
34.201323,-118.4316206
34.2013236,-118.4317508
34.2013211,-118.4048215
34.1718431,-118.3704489
34.1635189,-118.5222643
34.1685182,-118.5357143
34.168538,-118.5357696
34.1691995,-118.5358922
34.169142,-118.5358863
34.1700084,-118.5387607
34.1700626,-118.5388894
34.2357557,-118.5359651
34.2356194,-118.5365765
34.2356174,-118.5364518
34.2352583,-118.5362436
34.2351982,-118.5362456
34.2085763,-118.5711689
34.2086361,-118.5711728
34.185473,-118.5705671
34.1854523,-118.5704744
34.2569138,-118.5797051
34.2569689,-118.5797077
34.0436505,-118.447546
34.0416989,-118.4485442
34.0412084,-118.4481231
34.0722365,-118.4431554
34.0705222,-118.4448481
34.072144,-118.4449295
34.0729578,-118.444498
34.0731182,-118.4444991
34.0709103,-118.4463732
34.0709801,-118.4465924
34.0710313,-118.4466827
34.0709833,-118.4467061
34.0710298,-118.4467692
34.070982,-118.4468158
34.0710341,-118.4468744
34.0709794,-118.4469283
34.0710305,-118.4469594
34.0709761,-118.447038
34.0708958,-118.4472571
34.0710076,-118.4474769
34.0708124,-118.4474728
34.0672679,-118.4478231
34.066918,-118.4479401
34.0670264,-118.447742
34.0670462,-118.4476288
34.0669907,-118.4473977
34.0671724,-118.4473159
34.0668863,-118.4471478
34.0669931,-118.4471418
34.0669926,-118.446984
34.0668846,-118.4469873
34.0670764,-118.4452849
34.0670372,-118.4453617
34.0671555,-118.4449744
34.066366,-118.4453908
34.0658553,-118.4451752
34.0660116,-118.4454493
34.0658347,-118.4454667
34.0655519,-118.4451936
34.0651308,-118.4454909
34.065081,-118.4456081
34.0650804,-118.4457048
34.0650808,-118.4458041
34.065391,-118.4458581
34.0655007,-118.4459294
34.0655488,-118.4460808
34.0656616,-118.4462217
34.0655634,-118.4463378
34.0687116,-118.4489391
34.0685167,-118.4491524
34.0685269,-118.4487345
34.0684474,-118.4487752
34.0682525,-118.4486409
34.0687964,-118.448516
34.0688759,-118.4483022
34.0691631,-118.4485564
34.0694495,-118.4488449
34.0698328,-118.4488886
34.0655041,-118.4462288
34.0703059,-118.4458306
34.0703031,-118.4457277
34.0703059,-118.4459284
34.0703041,-118.4460247
34.070395,-118.4460233
34.0704016,-118.4459234
34.0703975,-118.4458323
34.0703956,-118.4457263
34.0700301,-118.4458073
34.0700331,-118.445895
34.0699292,-118.4458941
34.0699439,-118.4458007
34.0697407,-118.4450237
34.069742,-118.4450926
34.0697412,-118.4449544
34.0696279,-118.4451149
34.0696312,-118.4450519
34.06963,-118.4449749
34.0695775,-118.4447952
34.0688581,-118.4447977
34.068814,-118.444723
34.0686523,-118.4447906
34.068828,-118.4451323
34.0721531,-118.4435008
34.0722349,-118.4435012
34.0721542,-118.443377
34.0722367,-118.4433761
34.0645958,-118.4463456
34.0721551,-118.4431532
34.0721508,-118.4430206
34.0722374,-118.443016
34.0720193,-118.4427364
34.0723712,-118.4427284
34.0723755,-118.4423832
34.0723734,-118.4419965
34.0720189,-118.4416066
34.0723774,-118.4412545
34.0720219,-118.4409006
34.0720243,-118.4412451
34.0723795,-118.4409043
34.0723848,-118.440171
34.0735588,-118.4409711
34.0697023,-118.4388091
34.069497,-118.4387821
34.0694306,-118.4388641
34.0709884,-118.438453
34.0710449,-118.4383668
34.071977,-118.4379781
34.072208,-118.4379465
34.0752416,-118.4390559
34.0775461,-118.4404418
34.0780838,-118.4394093
34.0782719,-118.4392349
34.0650759,-118.445531
34.0648736,-118.4455062
34.0651315,-118.4452017
34.0649078,-118.4451673
34.0648774,-118.4456097
34.0648776,-118.4457066
34.0648799,-118.4458019
34.0648017,-118.4458509
34.064674,-118.445913
34.0646479,-118.4462143
34.0653919,-118.4463108
34.064526,-118.4464218
34.0645085,-118.4466086
34.0645078,-118.4467409
34.0645586,-118.4468351
34.0643026,-118.4469481
34.0643034,-118.4468517
34.0647555,-118.4463085
34.0652655,-118.4463156
34.0710053,-118.4471446
34.0729884,-118.4505063
34.0759041,-118.4540906
34.0756277,-118.4537844
34.0752993,-118.4509578
34.0752502,-118.4510689
34.0752084,-118.4511876
34.0705556,-118.4530756
34.0703238,-118.4537696
34.0705309,-118.4534056
34.070536,-118.4524474
34.0699817,-118.4514005
34.0698038,-118.4509924
34.0697435,-118.4499307
34.0697415,-118.4500491
34.0697401,-118.4501693
34.0697384,-118.4502872
34.0697384,-118.4504057
34.0706055,-118.4508781
34.0704378,-118.4508025
34.0702236,-118.4506525
34.0701368,-118.4506523
34.0712756,-118.4501833
34.0712101,-118.4505431
34.0714103,-118.4506486
34.0726594,-118.4506685
34.0727663,-118.4504385
34.0751812,-118.450515
34.0751392,-118.450616
34.0751988,-118.4506965
34.0751672,-118.4507888
34.0751312,-118.450879
34.0750748,-118.4507968
34.0750403,-118.4508855
34.0750936,-118.4509675
34.0750048,-118.4509785
34.0750619,-118.4510582
34.0749704,-118.4510627
34.0750205,-118.4511525
34.0749908,-118.4512907
34.0748404,-118.4511622
34.0747345,-118.4512884
34.0720048,-118.4569863
34.0725084,-118.451287
34.0749432,-118.4549666
34.0729807,-118.4553371
34.0735426,-118.4553869
34.0723066,-118.455276
34.0721068,-118.4555912
34.0719083,-118.4559651
34.070966,-118.4566408
34.070019,-118.4582968
34.070318,-118.4579112
34.0697011,-118.4584063
34.0691726,-118.4585525
34.0689665,-118.4587582
34.0727033,-118.4529939
34.0726001,-118.4572664
34.0734377,-118.4576113
34.0735899,-118.4580152
34.0743636,-118.4585402
34.0742914,-118.4574228
34.0747465,-118.4569861
34.0752234,-118.4561509
34.0753178,-118.4562887
34.076704,-118.4547563
34.0765727,-118.454488
34.0763456,-118.4545871
34.07485,-118.4538526
34.0750646,-118.4536467
34.0745516,-118.4537454
34.0745323,-118.4541326
34.0748515,-118.4542385
34.0731052,-118.4530468
34.0753269,-118.4539286
34.0755789,-118.4541744
34.0750754,-118.4539213
34.0744516,-118.4534717
34.0745087,-118.4534138
34.0746775,-118.4534898
34.0735348,-118.4539049
34.0734902,-118.4538092
34.0750434,-118.454297
34.0797891,-118.4374192
34.0797842,-118.4371573
34.0688427,-118.4494123
34.0702921,-118.4544422
34.0704507,-118.4549589
34.0644917,-118.4435404
34.0644906,-118.4429673
34.064091,-118.4437621
34.0640946,-118.4431922
34.0647735,-118.4434229
34.0647717,-118.4432485
34.0648352,-118.443077
34.0648355,-118.4428993
34.064836,-118.4427326
34.0650174,-118.4427316
34.0651365,-118.4426621
34.0652711,-118.4427275
34.0654409,-118.4427295
34.0654426,-118.4429028
34.0654431,-118.443075
34.0654421,-118.4432507
34.0652545,-118.4435247
34.0649335,-118.4435231
34.0803772,-118.4360846
34.068139,-118.4444226
34.0679635,-118.4444255
34.0681379,-118.4437373
34.0679664,-118.4437392
34.0681378,-118.4434025
34.0679644,-118.4433997
34.0698406,-118.4435035
34.0719714,-118.4391968
34.074189,-118.4381288
34.0742724,-118.4378978
34.074097,-118.4377248
34.0739433,-118.4379736
34.0768416,-118.4387964
34.0804385,-118.4358786
34.0734889,-118.4316902
34.0734435,-118.4316532
34.0735129,-118.4317823
34.0736944,-118.4317344
34.0734426,-118.4314165
34.0735274,-118.4314584
33.945315,-118.3957661
33.9434078,-118.3987965
33.943386,-118.399004
33.9433713,-118.3992146
33.9439499,-118.398889
33.9442172,-118.3989284
33.9436646,-118.3992458
33.9439012,-118.3992778
33.9441793,-118.3993228
33.9436184,-118.3996414
33.9441391,-118.3997111
33.9440968,-118.4001092
33.9435796,-118.4000332
33.94355,-118.4003599
33.9437959,-118.4004
33.9440623,-118.4004369
33.9440237,-118.4008276
33.9435039,-118.4007553
33.9439779,-118.4012264
33.9434607,-118.4011484
33.9447249,-118.4014036
33.9449223,-118.4014321
33.9445284,-118.4013748
33.944549,-118.4011813
33.9447462,-118.4012126
33.9449395,-118.4012394
33.9449618,-118.4010458
